,date,Institution_Total,Foreign_Investor,Investment_Trust,Dealer,Dealer_Hedging,Dealer_self,Foreign_Dealer_Self,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,RSI
20130301,20130301,5719049504,5518519680,-176868154,377397978,0,0,0,7917.720215,7964.629883,7917.720215,7964.629883,2114200,7935.615988,7951.676988,7882.886517,7742.644185,59.44928654
20130304,20130304,-8217981558,-6935710920,-1050139739,-232130899,0,0,0,7966.220215,7966.220215,7849.52002,7867.339844,2278000,7911.705957,7944.057994,7891.453997,7749.851013,50.49998051
20130305,20130305,3381546860,3301827014,-274712919,354432765,0,0,0,7910.439941,7939.850098,7882.560059,7932.709961,2246200,7908.711914,7941.241002,7904.460491,7757.003682,55.36226565
20130306,20130306,619292532,2184651453,-1367292378,-198066543,0,0,0,7958.109863,7982.390137,7936.859863,7950.299805,2329600,7922.591895,7933.360973,7916.241985,7763.172513,56.59768765
20130307,20130307,1508231957,1040843955,-700382365,1167770367,0,0,0,7950.899902,7984.290039,7942.370117,7960.509766,2261400,7935.097852,7933.665953,7924.167474,7769.182507,57.33580184
20130308,20130308,4248841775,4103146917,-193310324,339005182,0,0,0,7981,8029.140137,7981,8015.140137,2719000,7945.199903,7940.407945,7933.275482,7776.085176,61.14355271
20130311,20130311,1019488340,495553824,-49598958,573533474,0,0,0,8021.879883,8089.209961,8001.850098,8038.720215,2878800,7979.475977,7945.590967,7942.710491,7782.579683,62.69133687
20130312,20130312,-1176560480,-385651422,-241915934,-548993124,0,0,0,8039,8063.22998,7986.589844,7994.709961,2738000,7991.875977,7950.293945,7949.647479,7788.77052,58.04406136
20130313,20130313,-3226319312,-438247755,-1427855335,-1360216222,0,0,0,8018.899902,8047.560059,7962.419922,7995.509766,2224400,8000.917969,7961.754932,7953.264959,7794.65802,58.10484261
20130314,20130314,-6375008991,-4597551332,-736101517,-1041356142,0,0,0,8002.419922,8002.709961,7946.290039,7951.759766,2150200,7999.167969,7967.13291,7956.50595,7800.362349,53.53605288
20130315,20130315,-5907605437,-4504691347,-393122334,-1009791756,0,0,0,7989.669922,7999.919922,7924.939941,7927.490234,2530400,7981.637988,7963.418945,7957.547967,7805.592354,51.13408413
20130318,20130318,-10736066221,-8113822525,-971381476,-1650862220,0,0,0,7886.689941,7888.160156,7807.609863,7811.339844,2031400,7936.161914,7957.818945,7950.93847,7807.611519,41.53052206
20130319,20130319,-7388483689,-6787000116,-809182038,207698465,0,0,0,7843.470215,7863.77002,7823.810059,7838.470215,1804200,7904.913965,7948.394971,7944.817986,7808.967858,44.16820854
20130320,20130320,-13565390390,-13673221483,-55587369,163418462,0,0,0,7834.72998,7844.540039,7786.560059,7798.029785,1954200,7865.417969,7933.167969,7933.264471,7810.622188,41.18567805
20130321,20130321,-4952451968,-4547218595,-155666551,-249566822,0,0,0,7828.950195,7843.160156,7811.839844,7811.839844,1695800,7837.433984,7918.300977,7925.983465,7813.631522,42.61085668
20130322,20130322,-3102851557,-2551869859,-211525839,-339455859,0,0,0,7811.52002,7832.589844,7796.220215,7796.220215,1727200,7811.179981,7896.408984,7918.408465,7816.172855,41.38924391
20130325,20130325,965659526,1506076279,-8228734,-532188019,0,0,0,7862.580078,7877.049805,7854.470215,7856.120117,1806800,7820.136035,7878.148975,7911.869971,7819.150354,47.59412363
20130326,20130326,-740096046,-812045249,-225787148,297736351,0,0,0,7873.700195,7876.680176,7845.560059,7856.359863,1850200,7823.713965,7864.313965,7907.303955,7823.498685,47.61802638
20130327,20130327,914528948,1472490950,-623678641,65716639,0,0,0,7872.75,7894.259766,7857.319824,7894.120117,1851200,7842.932031,7854.175,7907.964966,7829.735184,51.3794797
20130328,20130328,-1825278833,-660533650,-111409483,-1053335700,0,0,0,7905.709961,7905.709961,7844.839844,7866.879883,1813200,7853.940039,7845.687012,7906.409961,7835.180849,48.66461778
20130329,20130329,3725429588,3503961542,-340876897,562344943,0,0,0,7904.5,7931.700195,7883.810059,7918.609863,1594000,7878.417969,7844.798975,7904.10896,7841.56568,53.67103253
20130401,20130401,2735328608,2940030184,1762097,-206463673,0,0,0,7934.25,7937.72998,7896.569824,7899.240234,1560000,7887.041992,7853.589014,7905.70398,7845.94352,51.64025622
20130402,20130402,3159329605,3459618409,-226996199,-73292605,0,0,0,7897.160156,7924.459961,7879.549805,7913.180176,1638000,7898.406055,7861.06001,7904.72749,7850.593357,53.01802937
20130403,20130403,3952398807,3709656795,-199595584,442337596,0,0,0,7949.120117,7954.149902,7913.77002,7942.350098,1919600,7908.052051,7875.492041,7904.330005,7855.492356,55.85241943
20130408,20130408,-6897623240,-5454674590,-917599360,-525349290,0,0,0,7831.220215,7843.100098,7747.470215,7752.790039,2561600,7885.234082,7869.58706,7893.944019,7856.380523,39.27167397
20130409,20130409,-7222712603,-6294958758,-580999676,-346754169,0,0,0,7766.620117,7781.129883,7714.930176,7728.540039,1888800,7847.220117,7862.819043,7879.614014,7855.535854,37.72861503
20130410,20130410,-4327187821,-4649409560,-30576788,352798527,0,0,0,7772.950195,7772.950195,7739.990234,7752.799805,1736400,7817.932031,7852.487012,7865.317993,7854.135187,40.25759479
20130411,20130411,2039701708,1344804155,-164128350,859025903,0,0,0,7788.580078,7857.97998,7788.580078,7857.97998,1842000,7806.891992,7852.649023,7858.481494,7855.001682,49.78034731
20130412,20130412,-3061535970,-1424666819,-297695792,-1339173359,0,0,0,7861.120117,7864.859863,7810.540039,7821.629883,1677600,7782.747949,7845.4,7849.7875,7856.110683,46.99252588
20130415,20130415,-5853264459,-4209797806,-707660780,-935805873,0,0,0,7815.319824,7835.120117,7753.240234,7763.529785,1634200,7784.895898,7835.06499,7840.376001,7856.80851,42.86087135
20130416,20130416,-1348021651,-1590170451,-446969001,689117801,0,0,0,7690.910156,7801.049805,7688.620117,7801.049805,1548000,7799.397852,7823.308984,7834.05398,7857.848671,46.15336295
20130417,20130417,-2218117930,-3037240236,25675363,793446943,0,0,0,7822.810059,7822.810059,7791.529785,7809.069824,1906600,7810.651855,7814.291943,7833.940479,7857.805833,46.85825705
20130418,20130418,-914124622,-821590253,-537522987,444988618,0,0,0,7781.47998,7826.129883,7757.330078,7791.350098,1784600,7797.325879,7802.108936,7831.584473,7857.342503,45.44280011
20130419,20130419,9362688728,7253166619,253385895,1856136214,0,0,0,7868.899902,7933.720215,7862.919922,7930.799805,2033800,7819.159863,7800.953906,7838.222974,7859.122996,56.56306216
20130422,20130422,4157264120,3890223258,-353428723,620469585,0,0,0,7976.100098,7996.549805,7950.009766,7970.379883,1947200,7860.529883,7822.712891,7846.149976,7862.54566,59.11058215
20130423,20130423,-3801358882,-2642888076,-1311008246,152537440,0,0,0,7955.919922,7968.790039,7913.600098,7942.77002,1876400,7888.873926,7844.135889,7853.477466,7866.584658,56.61615371
20130424,20130424,5547052088,5152102376,-858910228,1253859940,0,0,0,7977.399902,8025.450195,7968.279785,8023.709961,2412000,7931.801953,7871.226904,7861.856958,7873.369155,61.7165114
20130425,20130425,4598298346,5519291758,-268347650,-652645762,0,0,0,8015.379883,8026.459961,7994.189941,8021.75,1941400,7977.881934,7887.603906,7870.126465,7878.183819,61.52788009
20130426,20130426,3947723950,5349979835,-704711146,-697544739,0,0,0,8034.470215,8081.370117,8020.470215,8022.060059,2227800,7996.133985,7907.646924,7876.523462,7883.136155,61.5479024
20130429,20130429,10355277640,10640673019,-534666081,249270702,0,0,0,8043.709961,8046.220215,8014.27002,8029.740234,1796200,8008.006055,7934.267969,7884.66648,7887.646824,62.07441845
20130430,20130430,11729457622,10381395664,183969760,1164092198,0,0,0,8065.919922,8115.589844,8065.919922,8093.660156,2283200,8038.184082,7963.529004,7893.418994,7893.47149,66.22013233
20130502,20130502,8284258817,7956843716,-506377257,833792358,0,0,0,8111.430176,8139.490234,8095.700195,8128.509766,2151000,8059.144043,7995.472998,7904.882471,7900.680149,68.2574346
20130503,20130503,3395587523,4634005474,-1251958682,13540731,0,0,0,8157.509766,8175.330078,8121.069824,8135.029785,2032400,8081.8,8029.840967,7915.974951,7908.387644,68.63852641
20130506,20130506,3791533886,3365652012,-381662548,807544422,0,0,0,8188.47998,8197.519531,8153.959961,8169.049805,1971000,8111.197949,8053.665967,7927.309937,7915.960642,70.62051928
20130507,20130507,5148174969,7594623904,-1319957812,-1126491123,0,0,0,8177.580078,8181.799805,8145.100098,8163.060059,1872600,8137.861914,8072.933984,7947.823438,7921.97831,69.78429676
20130508,20130508,15177968040,15800384829,-930234739,307817950,0,0,0,8177.939941,8284.089844,8177.939941,8267.089844,2467800,8172.547852,8105.365967,7974.750928,7929.213474,75.26293991
20130509,20130509,6993870462,7929816514,-896976668,-38969384,0,0,0,8314.370117,8322.69043,8279.459961,8285.889648,2414000,8204.023828,8131.583936,8001.40542,7936.477968,76.10609552
20130510,20130510,5039657571,5913099849,-852180581,-21261697,0,0,0,8284.379883,8297.330078,8258.620117,8280.259766,2270000,8233.069824,8157.434912,8022.519409,7943.549461,75.27860719
20130513,20130513,2024356536,3418105941,-715158620,-678590785,0,0,0,8285.450195,8296.540039,8230.650391,8248.320313,1958400,8248.923926,8180.060938,8043.853931,7948.968797,70.58944686
20130514,20130514,5509510878,7418195158,-1403285757,-505398523,0,0,0,8272.200195,8295.410156,8233.980469,8251.820313,1960600,8266.675977,8202.268945,8068.268457,7955.050136,70.80406732
20130515,20130515,4800576522,5032321895,-783046637,551301264,0,0,0,8264.099609,8320.320313,8251.509766,8318.589844,2302600,8276.975977,8224.761914,8094.145459,7961.915802,74.61049147
20130516,20130516,10632891014,8063637291,-182909198,2752162921,0,0,0,8362.490234,8414.879883,8346.450195,8390.049805,3446200,8297.808008,8250.915918,8123.194458,7969.357802,77.92729348
20130517,20130517,2536864013,2944087796,-1185431452,778207669,0,0,0,8377.259766,8402.339844,8356.790039,8368.19043,2547200,8315.394141,8274.231983,8152.036475,7976.146311,74.71203801
20130520,20130520,3195078831,3540591613,-985521318,640008536,0,0,0,8364.950195,8385.679688,8347.330078,8377.049805,2114400,8341.140039,8295.031983,8174.348975,7981.945473,75.15937867
20130521,20130521,1814794657,1872273989,-592149164,534669832,0,0,0,8381.360352,8420.679688,8361.959961,8383.049805,2660600,8367.385938,8317.030957,8194.982471,7989.038637,75.47579028
20130522,20130522,4028336886,4264988743,-943364953,706713096,0,0,0,8414.05957,8439.150391,8376.209961,8398.839844,3031400,8383.435938,8330.205957,8217.785962,7996.557298,76.33026647
20130523,20130523,-12045887774,-8162798497,-1075454867,-2807634410,0,0,0,8367.849609,8373.089844,8235.5,8237.830078,3340000,8352.991992,8325.4,8228.491968,8000.739632,55.20729149
20130524,20130524,-6908061350,-4023278638,-1135016893,-1749765819,0,0,0,8273.209961,8277.55957,8172.540039,8209.780273,2450400,8321.309961,8318.352051,8237.893482,8005.107967,52.48248892
20130527,20130527,179269426,54419217,-898776876,1023627085,0,0,0,8218.879883,8280.099609,8210.320313,8280.099609,1894000,8301.919922,8321.529981,8250.795459,8011.761296,58.06971235
20130528,20130528,-3816098528,-4043816661,11252677,216465456,0,0,0,8289.150391,8303.709961,8261.540039,8263.049805,1988600,8277.919922,8322.65293,8262.460938,8017.845793,56.33994349
20130529,20130529,3274741951,2690650983,65787006,518303962,0,0,0,8303.200195,8344.209961,8303.200195,8337.900391,2471400,8265.732031,8324.583984,8274.672949,8024.066968,61.72960882
20130530,20130530,-13170531801,-11604120747,-445573342,-1120837712,0,0,0,8316.969727,8316.969727,8228.799805,8243.290039,2458800,8266.824023,8309.908008,8280.411963,8030.332804,52.84900568
20130531,20130531,-6822980842,-6322440805,-244762760,-255777277,0,0,0,8318.769531,8334.44043,8237.080078,8254.799805,3586800,8275.82793,8298.568945,8286.400464,8035.700969,53.72125971
20130603,20130603,-7233000280,-6663091097,-552958967,-16950216,0,0,0,8177.970215,8225.790039,8149.450195,8201.019531,2142200,8260.011914,8280.965918,8287.99895,8039.879631,49.14633004
20130604,20130604,-4498724363,-2200612154,-923488971,-1374623238,0,0,0,8243.219727,8250.169922,8180.390137,8191.220215,2192000,8245.645996,8261.782959,8289.406958,8043.724805,48.338557
20130605,20130605,-5639931443,-4272631694,-1130964953,-236334796,0,0,0,8195.519531,8216.30957,8161.100098,8181.910156,2282800,8214.447949,8240.08999,8285.147974,8046.504305,47.53910822
20130606,20130606,-13003415637,-10246966487,-1424005887,-1332443263,0,0,0,8135.560059,8162.25,8088.310059,8096.140137,2347800,8185.017969,8225.920996,8275.660498,8047.461304,40.83823127
20130607,20130607,-7575496712,-5274782453,-533880988,-1766833271,0,0,0,8113.950195,8146.779785,8071.97998,8095.200195,2536400,8153.098047,8214.462988,8266.40752,8049.136141,40.77040844
20130610,20130610,880181767,594339019,-289984920,575827668,0,0,0,8161.509766,8190.870117,8142.709961,8160.549805,1703000,8145.004102,8202.508008,8262.018994,8051.886808,47.32090089
20130611,20130611,-4708540550,-4272059540,-531393930,94912920,0,0,0,8178.950195,8178.950195,8116.149902,8116.149902,1809000,8129.990039,8187.818018,8255.235474,8054.626644,43.77833334
20130613,20130613,-19777621380,-17118890251,-819307343,-1839423786,0,0,0,8041.5,8057.330078,7951.660156,7951.660156,2286800,8083.940039,8149.193994,8236.888989,8055.029476,33.70986084
20130614,20130614,-7410457701,-4853835900,-296009067,-2260612734,0,0,0,7978.75,7989.189941,7912.370117,7937.740234,2085600,8052.260058,8118.639014,8214.273511,8057.136149,33.01781424
20130617,20130617,-4911373612,-5708932429,201340346,596218471,0,0,0,7953.649902,7999.430176,7940.720215,7992.890137,1509200,8031.798047,8092.448047,8195.508496,8059.709815,38.41247073
20130618,20130618,-4348746201,-4784604987,-44190695,480049481,0,0,0,7994.810059,8024.950195,7955.740234,8011.02002,1719200,8001.89209,8073.448096,8177.207007,8063.259652,40.11982052
20130619,20130619,-4663176034,-4979638978,13143017,303319927,0,0,0,8033.319824,8056.189941,8005.569824,8007.390137,1797800,7980.140137,8055.065088,8158.424023,8066.518823,39.8814334
20130620,20130620,-10721085356,-9360130109,-374119995,-986835252,0,0,0,7952.359863,7962.759766,7890.930176,7898.910156,2156200,7969.590137,8026.765088,8133.427539,8068.230322,33.47908817
20130621,20130621,-18729794304,-17180672998,-1345944556,-203176750,0,0,0,7778.839844,7815.790039,7739.089844,7793.310059,3274800,7940.704102,7996.48208,8111.201538,8067.183488,28.6563983
20130624,20130624,-18537266612,-17015755096,-675706617,-845804899,0,0,0,7788.450195,7815.100098,7744.490234,7758.029785,2153600,7893.732031,7962.765039,8088.614014,8065.544653,27.24436568
20130625,20130625,-10965674157,-9458936907,-442813483,-1063923767,0,0,0,7750.339844,7792.27002,7663.22998,7663.22998,2368000,7824.174023,7913.033057,8057.770532,8061.696484,23.8444331
20130626,20130626,-3190614543,-2188780640,-111081692,-890752211,0,0,0,7789.339844,7821.140137,7742.200195,7784.799805,2405200,7779.655957,7879.898047,8033.858032,8060.328483,35.03992439
20130627,20130627,710473293,1138829289,-104638896,-323717100,0,0,0,7841.319824,7884.129883,7834.330078,7883.899902,2369400,7776.653906,7873.122021,8011.158008,8059.749984,42.46508646
20130628,20130628,5126587611,6348217046,-645185700,-576443735,0,0,0,7928.540039,8062.209961,7891.060059,8062.209961,2251800,7830.433887,7885.568994,8002.104004,8062.466146,52.89759886
20130701,20130701,-2460961726,-4202355487,16137135,1725256626,0,0,0,8011.950195,8063.470215,7974.149902,8036,2063400,7886.02793,7889.87998,7991.164014,8064.513143,51.4216257
20130702,20130702,-6808275130,-6908151661,154292843,-54416312,0,0,0,8061.839844,8064.120117,8012.790039,8015.859863,1986800,7956.553906,7890.363965,7981.90603,8065.738306,50.2610988
20130703,20130703,-7061301539,-4847625860,-662269938,-1551405741,0,0,0,7991.529785,7995.299805,7899.080078,7911.419922,2276800,7981.87793,7880.766943,7967.916016,8068.382137,44.63538569
20130704,20130704,-3543584797,-4219800354,-479983898,1156199455,0,0,0,7919.259766,7927.080078,7877.060059,7893.720215,1796800,7983.841992,7880.247949,7953.506519,8071.13514,43.74181978
20130705,20130705,7476632307,5023909976,42375018,2410347313,0,0,0,7932.299805,8018.930176,7926.350098,8001.819824,1885000,7971.763965,7901.098926,7948.790503,8075.285474,50.2875113
20130708,20130708,-8184786879,-6212016731,-220894989,-1751875159,0,0,0,7980.109863,7992.160156,7885,7886.339844,1742000,7941.831934,7913.929932,7938.347485,8075.758138,44.3508887
20130709,20130709,6044395885,5023117361,-35236121,1056514645,0,0,0,7891.529785,7975.640137,7891.370117,7971.180176,1739400,7932.895996,7944.724951,7928.879004,8078.250643,49.10465376
20130710,20130710,6785542633,6008880575,690526720,86135338,0,0,0,7974.990234,8057.919922,7974.990234,8011.689941,2279800,7952.95,7967.413965,7923.656006,8082.386646,51.24621201
20130711,20130711,22666709939,19053623640,63089875,3549996424,0,0,0,8080.970215,8179.540039,8080.970215,8179.540039,2724800,8010.113965,7996.977978,7935.05,8088.694816,58.95309544
20130712,20130712,12551661250,11332909210,177224700,1041527340,0,0,0,8187.859863,8220.490234,8169.919922,8220.490234,2277800,8053.848047,8012.806006,7949.1875,8095.551823,60.58990071
20130715,20130715,12493312348,9565959007,294920864,2632432477,0,0,0,8178.259766,8254.679688,8175.549805,8254.679688,2128200,8127.516016,8034.673975,7962.276978,8103.273983,61.95400151
20130716,20130716,8650946835,6551192259,-543041869,2642796445,0,0,0,8243.620117,8260.110352,8222.169922,8260.110352,2449000,8185.302051,8059.099023,7974.731494,8108.762492,62.17794042
20130717,20130717,7587761401,7774238529,-329030479,142553351,0,0,0,8239.099609,8260.25,8208.709961,8258.950195,2677400,8234.754102,8093.852051,7987.309497,8113.571997,62.09385557
